,date,state,fips,cases,deaths
1221,2020-03-24,Virgin Islands,78,17,0
5453,2020-06-09,Virgin Islands,78,72,6
5068,2020-06-02,Virgin Islands,78,70,6
1113,2020-03-22,Virgin Islands,78,17,0
1167,2020-03-23,Virgin Islands,78,17,0
1329,2020-03-26,Virgin Islands,78,17,0
5398,2020-06-08,Virgin Islands,78,71,6
5233,2020-06-05,Virgin Islands,78,71,6
5673,2020-06-13,Virgin Islands,78,72,6
5563,2020-06-11,Virgin Islands,78,72,6
1275,2020-03-25,Virgin Islands,78,17,0
5123,2020-06-03,Virgin Islands,78,71,6
4903,2020-05-30,Virgin Islands,78,70,6
4958,2020-05-31,Virgin Islands,78,70,6
5343,2020-06-07,Virgin Islands,78,71,6
1059,2020-03-21,Virgin Islands,78,6,0
5783,2020-06-15,Virgin Islands,78,73,6
5288,2020-06-06,Virgin Islands,78,71,6
7874,2020-07-23,Virginia,51,81237,2054
5399,2020-06-08,Virginia,51,51251,1477
3199,2020-04-29,Virginia,51,14961,522
3034,2020-04-26,Virginia,51,12969,448
1114,2020-03-22,Virginia,51,219,6
1934,2020-04-06,Virginia,51,2877,54
6059,2020-06-20,Virginia,51,57443,1607
3089,2020-04-27,Virginia,51,13534,458
3144,2020-04-28,Virginia,51,14338,492
7929,2020-07-24,Virginia,51,82364,2067
5454,2020-06-09,Virginia,51,51738,1496
1989,2020-04-07,Virginia,51,3332,69
7984,2020-07-25,Virginia,51,83609,2075
5509,2020-06-10,Virginia,51,52177,1514
3254,2020-04-30,Virginia,51,15846,552
3529,2020-05-05,Virginia,51,20256,713
6169,2020-06-22,Virginia,51,58465,1620
1824,2020-04-04,Virginia,51,2408,52
7599,2020-07-18,Virginia,51,76373,2025
3474,2020-05-04,Virginia,51,19492,684
5289,2020-06-06,Virginia,51,49397,1460
3419,2020-05-03,Virginia,51,18671,660
7654,2020-07-19,Virginia,51,77430,2027
5344,2020-06-07,Virginia,51,50681,1472
1879,2020-04-05,Virginia,51,2636,52
952,2020-03-19,Virginia,51,94,2
7709,2020-07-20,Virginia,51,78375,2031
3364,2020-05-02,Virginia,51,17731,616
6114,2020-06-21,Virginia,51,57994,1611
3309,2020-05-01,Virginia,51,16901,581
7764,2020-07-21,Virginia,51,79371,2048
1168,2020-03-23,Virginia,51,254,6
7819,2020-07-22,Virginia,51,80393,2051
8039,2020-07-26,Virginia,51,84567,2078
6004,2020-06-19,Virginia,51,56793,1602
8369,2020-08-01,Virginia,51,90801,2215
2539,2020-04-17,Virginia,51,7492,238
1006,2020-03-20,Virginia,51,115,2
8424,2020-08-02,Virginia,51,91782,2218
2484,2020-04-16,Virginia,51,6891,208
5729,2020-06-14,Virginia,51,54506,1546
5894,2020-06-17,Virginia,51,55775,1583
8479,2020-08-03,Virginia,51,93106,2218
2209,2020-04-11,Virginia,51,5076,130
2594,2020-04-18,Virginia,51,8053,258
5784,2020-06-15,Virginia,51,54886,1552
2374,2020-04-14,Virginia,51,6173,154
1060,2020-03-21,Virginia,51,152,3
2264,2020-04-12,Virginia,51,5273,141
8534,2020-08-04,Virginia,51,94251,2244
5839,2020-06-16,Virginia,51,55331,1570
2319,2020-04-13,Virginia,51,5746,149
2429,2020-04-15,Virginia,51,6502,195
2649,2020-04-19,Virginia,51,8536,277
8094,2020-07-27,Virginia,51,86072,2082
2979,2020-04-25,Virginia,51,12365,436
2044,2020-04-08,Virginia,51,3644,60
2924,2020-04-24,Virginia,51,11595,413
2869,2020-04-23,Virginia,51,10999,375
8149,2020-07-28,Virginia,51,86994,2095
5564,2020-06-11,Virginia,51,52647,1520
8204,2020-07-29,Virginia,51,87993,2125
2099,2020-04-09,Virginia,51,4041,109
2814,2020-04-22,Virginia,51,10265,349
2759,2020-04-21,Virginia,51,9629,325
5949,2020-06-18,Virginia,51,56238,1586
8259,2020-07-30,Virginia,51,88904,2141
5674,2020-06-13,Virginia,51,53869,1541
2154,2020-04-10,Virginia,51,4509,121
2704,2020-04-20,Virginia,51,8989,300
8314,2020-07-31,Virginia,51,89888,2174
5619,2020-06-12,Virginia,51,53211,1534
380,2020-03-07,Virginia,51,1,0
4904,2020-05-30,Virginia,51,43611,1370
7544,2020-07-17,Virginia,51,75433,2013
4519,2020-05-23,Virginia,51,35749,1159
6389,2020-06-26,Virginia,51,60570,1700
1330,2020-03-26,Virginia,51,603,14
6774,2020-07-03,Virginia,51,64393,1845
1494,2020-03-29,Virginia,51,889,22
4464,2020-05-22,Virginia,51,34950,1136
6829,2020-07-04,Virginia,51,65109,1849
4409,2020-05-21,Virginia,51,34137,1099
5014,2020-06-01,Virginia,51,45398,1392
1549,2020-03-30,Virginia,51,1020,26
6884,2020-07-05,Virginia,51,65748,1853
633,2020-03-13,Virginia,51,30,0
844,2020-03-17,Virginia,51,67,2
6939,2020-07-06,Virginia,51,66102,1853
4354,2020-05-20,Virginia,51,32908,1074
4299,2020-05-19,Virginia,51,32145,1041
5069,2020-06-02,Virginia,51,46239,1407
685,2020-03-14,Virginia,51,42,1
6554,2020-06-29,Virginia,51,62189,1740
4849,2020-05-29,Virginia,51,42533,1358
791,2020-03-16,Virginia,51,51,1
4794,2020-05-28,Virginia,51,41401,1338
1384,2020-03-27,Virginia,51,605,14
6609,2020-06-30,Virginia,51,62787,1763
4739,2020-05-27,Virginia,51,40249,1281
1604,2020-03-31,Virginia,51,1249,27
6499,2020-06-28,Virginia,51,61736,1732
738,2020-03-15,Virginia,51,45,1
4959,2020-05-31,Virginia,51,44607,1375
1439,2020-03-28,Virginia,51,739,17
4629,2020-05-25,Virginia,51,37727,1208
6664,2020-07-01,Virginia,51,63203,1786
4574,2020-05-24,Virginia,51,36244,1171
6444,2020-06-27,Virginia,51,61247,1724
6719,2020-07-02,Virginia,51,63735,1816
4684,2020-05-26,Virginia,51,39342,1236
582,2020-03-12,Virginia,51,17,0
6994,2020-07-07,Virginia,51,66740,1881
4244,2020-05-18,Virginia,51,31140,1014
1276,2020-03-25,Virginia,51,390,9
1222,2020-03-24,Virginia,51,291,7
898,2020-03-18,Virginia,51,78,2
491,2020-03-10,Virginia,51,8,0
1714,2020-04-02,Virginia,51,1706,18
3859,2020-05-11,Virginia,51,25070,850
3804,2020-05-10,Virginia,51,24081,839
7324,2020-07-13,Virginia,51,71642,1968
5179,2020-06-04,Virginia,51,47856,1445
7379,2020-07-14,Virginia,51,72443,1977
452,2020-03-09,Virginia,51,5,0
3749,2020-05-09,Virginia,51,23196,827
5234,2020-06-05,Virginia,51,48532,1453
7434,2020-07-15,Virginia,51,73527,1992
3694,2020-05-08,Virginia,51,22342,812
6224,2020-06-23,Virginia,51,58994,1645
415,2020-03-08,Virginia,51,2,0
1769,2020-04-03,Virginia,51,2011,46
7489,2020-07-16,Virginia,51,74431,2007
3639,2020-05-07,Virginia,51,21570,769
3584,2020-05-06,Virginia,51,20256,713
3914,2020-05-12,Virginia,51,25800,891
7049,2020-07-08,Virginia,51,67375,1905
6334,2020-06-25,Virginia,51,59946,1675
7104,2020-07-09,Virginia,51,67988,1937
4189,2020-05-17,Virginia,51,30388,1009
535,2020-03-11,Virginia,51,10,0
4134,2020-05-16,Virginia,51,29683,1002
5124,2020-06-03,Virginia,51,46905,1428
7159,2020-07-10,Virginia,51,68931,1958
4079,2020-05-15,Virginia,51,28672,977
6279,2020-06-24,Virginia,51,59514,1661
7269,2020-07-12,Virginia,51,70670,1966
3969,2020-05-13,Virginia,51,26746,927
1659,2020-04-01,Virginia,51,1511,18
7214,2020-07-11,Virginia,51,69782,1962
4024,2020-05-14,Virginia,51,27813,955
4410,2020-05-21,Washington,53,20280,1054
1007,2020-03-20,Washington,53,1404,83
6115,2020-06-21,Washington,53,29797,1271
3200,2020-04-29,Washington,53,14490,805
3145,2020-04-28,Washington,53,14165,792
6060,2020-06-20,Washington,53,29466,1268
899,2020-03-18,Washington,53,1026,68
6005,2020-06-19,Washington,53,29045,1258
3255,2020-04-30,Washington,53,14814,822
5950,2020-06-18,Washington,53,28663,1246
953,2020-03-19,Washington,53,1228,75
1061,2020-03-21,Washington,53,1655,95
6170,2020-06-22,Washington,53,30443,1277
1277,2020-03-25,Washington,53,2585,130
6390,2020-06-26,Washington,53,32489,1305
1223,2020-03-24,Washington,53,2469,123
6335,2020-06-25,Washington,53,31998,1301
3035,2020-04-26,Washington,53,13744,757
1169,2020-03-23,Washington,53,2101,110
6280,2020-06-24,Washington,53,31400,1294
3090,2020-04-27,Washington,53,13958,771
1115,2020-03-22,Washington,53,1844,97
6225,2020-06-23,Washington,53,30778,1285
3310,2020-05-01,Washington,53,15134,829
845,2020-03-17,Washington,53,908,54
5675,2020-06-13,Washington,53,26920,1216
3530,2020-05-05,Washington,53,16234,863
453,2020-03-09,Washington,53,179,22
416,2020-03-08,Washington,53,141,19
492,2020-03-10,Washington,53,279,24
5620,2020-06-12,Washington,53,26576,1207
3585,2020-05-06,Washington,53,16873,881
381,2020-03-07,Washington,53,110,16
348,2020-03-06,Washington,53,86,12
5565,2020-06-11,Washington,53,26172,1198
320,2020-03-05,Washington,53,75,11
536,2020-03-11,Washington,53,338,29
5730,2020-06-14,Washington,53,27135,1220
792,2020-03-16,Washington,53,794,48
3365,2020-05-02,Washington,53,15383,833
739,2020-03-15,Washington,53,675,42
5840,2020-06-16,Washington,53,27949,1234
686,2020-03-14,Washington,53,609,40
3420,2020-05-03,Washington,53,15943,840
634,2020-03-13,Washington,53,511,37
3475,2020-05-04,Washington,53,16047,846
583,2020-03-12,Washington,53,419,32
5895,2020-06-17,Washington,53,28270,1229
6445,2020-06-27,Washington,53,33031,1311
1331,2020-03-26,Washington,53,3208,152
1990,2020-04-07,Washington,53,8683,409
7875,2020-07-23,Washington,53,52255,1548
7160,2020-07-10,Washington,53,41090,1426
2485,2020-04-16,Washington,53,11180,588
7930,2020-07-24,Washington,53,53278,1590
7105,2020-07-09,Washington,53,40369,1410
7820,2020-07-22,Washington,53,51442,1534
1935,2020-04-06,Washington,53,8385,383
1880,2020-04-05,Washington,53,7985,344
7050,2020-07-08,Washington,53,39661,1395
2540,2020-04-17,Washington,53,11479,610
8040,2020-07-26,Washington,53,54421,1595
6995,2020-07-07,Washington,53,39063,1385
1825,2020-04-04,Washington,53,7499,318
7985,2020-07-25,Washington,53,53883,1591
2430,2020-04-15,Washington,53,10806,572
2045,2020-04-08,Washington,53,9098,430
7215,2020-07-11,Washington,53,41326,1426
2265,2020-04-12,Washington,53,10414,511
7490,2020-07-16,Washington,53,46268,1492
7380,2020-07-14,Washington,53,44257,1465
2210,2020-04-11,Washington,53,10227,498
7545,2020-07-17,Washington,53,47226,1498
7325,2020-07-13,Washington,53,43538,1439
2320,2020-04-13,Washington,53,10547,525
7600,2020-07-18,Washington,53,47889,1509
2155,2020-04-10,Washington,53,9888,483
7655,2020-07-19,Washington,53,48601,1512
2375,2020-04-14,Washington,53,10711,552
2100,2020-04-09,Washington,53,9609,456
7710,2020-07-20,Washington,53,49949,1521
7270,2020-07-12,Washington,53,42181,1438
7765,2020-07-21,Washington,53,50746,1531
2595,2020-04-18,Washington,53,11850,629
8095,2020-07-27,Washington,53,55547,1610
6940,2020-07-06,Washington,53,38517,1370
1770,2020-04-03,Washington,53,6967,293
8535,2020-08-04,Washington,53,61828,1705
2815,2020-04-22,Washington,53,12606,696
6610,2020-06-30,Washington,53,34541,1333
1495,2020-03-29,Washington,53,4897,209
2870,2020-04-23,Washington,53,12981,717
1440,2020-03-28,Washington,53,4311,193
6555,2020-06-29,Washington,53,34036,1321
2925,2020-04-24,Washington,53,13197,731
1385,2020-03-27,Washington,53,3770,179
6500,2020-06-28,Washington,53,33341,1311
2980,2020-04-25,Washington,53,13565,743
1550,2020-03-30,Washington,53,5180,221
5510,2020-06-10,Washington,53,25940,1183
6665,2020-07-01,Washington,53,35258,1340
2760,2020-04-21,Washington,53,12410,683
8150,2020-07-28,Washington,53,56575,1632
6885,2020-07-05,Washington,53,37468,1360
8205,2020-07-29,Washington,53,57299,1642
2650,2020-04-19,Washington,53,11864,637
1715,2020-04-02,Washington,53,6586,272
8260,2020-07-30,Washington,53,58099,1652
6830,2020-07-04,Washington,53,36799,1355
1660,2020-04-01,Washington,53,5589,250
8315,2020-07-31,Washington,53,58725,1653
2705,2020-04-20,Washington,53,12255,661
6775,2020-07-03,Washington,53,36417,1353
8370,2020-08-01,Washington,53,59648,1675
1605,2020-03-31,Washington,53,5293,226
8425,2020-08-02,Washington,53,60160,1679
6720,2020-07-02,Washington,53,35921,1343
8480,2020-08-03,Washington,53,61011,1684
5785,2020-06-15,Washington,53,27577,1223
299,2020-03-04,Washington,53,47,11
4080,2020-05-15,Washington,53,19131,1008
4795,2020-05-28,Washington,53,22091,1116
4135,2020-05-16,Washington,53,19336,1015
4740,2020-05-27,Washington,53,21825,1106
4685,2020-05-26,Washington,53,21538,1091
4850,2020-05-29,Washington,53,22377,1120
120,2020-02-15,Washington,53,1,0
159,2020-02-20,Washington,53,1,0
5015,2020-06-01,Washington,53,23272,1133
151,2020-02-19,Washington,53,1,0
3970,2020-05-13,Washington,53,18492,977
143,2020-02-18,Washington,53,1,0
4960,2020-05-31,Washington,53,22814,1126
135,2020-02-17,Washington,53,1,0
4025,2020-05-14,Washington,53,18861,991
127,2020-02-16,Washington,53,1,0
4905,2020-05-30,Washington,53,22618,1126
3640,2020-05-07,Washington,53,17187,903
4190,2020-05-17,Washington,53,19514,1016
4465,2020-05-22,Washington,53,20526,1061
4355,2020-05-20,Washington,53,20110,1045
4300,2020-05-19,Washington,53,19988,1042
4630,2020-05-25,Washington,53,21265,1076
4245,2020-05-18,Washington,53,19756,1020
4575,2020-05-24,Washington,53,20989,1069
4520,2020-05-23,Washington,53,20740,1062
5070,2020-06-02,Washington,53,23608,1139
209,2020-02-26,Washington,53,5,0
191,2020-02-24,Washington,53,5,0
3805,2020-05-10,Washington,53,17781,939
200,2020-02-25,Washington,53,5,0
5235,2020-06-05,Washington,53,24546,1160
167,2020-02-21,Washington,53,1,0
3750,2020-05-09,Washington,53,17629,925
218,2020-02-27,Washington,53,5,0
5290,2020-06-06,Washington,53,24767,1163
5180,2020-06-04,Washington,53,23999,1150
228,2020-02-28,Washington,53,7,0
5345,2020-06-07,Washington,53,25064,1163
238,2020-02-29,Washington,53,10,1
251,2020-03-01,Washington,53,17,3
5400,2020-06-08,Washington,53,25593,1168
266,2020-03-02,Washington,53,23,6
3695,2020-05-08,Washington,53,17477,915
5455,2020-06-09,Washington,53,25796,1181
282,2020-03-03,Washington,53,32,10
7435,2020-07-15,Washington,53,45004,1486
5125,2020-06-03,Washington,53,23776,1145
175,2020-02-22,Washington,53,1,0
183,2020-02-23,Washington,53,1,0
3860,2020-05-11,Washington,53,18172,957
3915,2020-05-12,Washington,53,18382,972
4521,2020-05-23,West Virginia,54,1729,72
3531,2020-05-05,West Virginia,54,1243,50
2431,2020-04-15,West Virginia,54,725,12
7161,2020-07-10,West Virginia,54,3983,95
6226,2020-06-23,West Virginia,54,2593,92
4246,2020-05-18,West Virginia,54,1502,68
3696,2020-05-08,West Virginia,54,1324,52
5731,2020-06-14,West Virginia,54,2290,88
7106,2020-07-09,West Virginia,54,3826,95
6281,2020-06-24,West Virginia,54,2629,92
5346,2020-06-07,West Virginia,54,2144,84
6061,2020-06-20,West Virginia,54,2500,88
2486,2020-04-16,West Virginia,54,739,13
6996,2020-07-07,West Virginia,54,3505,95
3476,2020-05-04,West Virginia,54,1225,50
7051,2020-07-08,West Virginia,54,3707,95
3971,2020-05-13,West Virginia,54,1405,59
2541,2020-04-17,West Virginia,54,776,16
5676,2020-06-13,West Virginia,54,2274,88
5621,2020-06-12,West Virginia,54,2249,88
5401,2020-06-08,West Virginia,54,2161,84
4356,2020-05-20,West Virginia,54,1567,69
7381,2020-07-14,West Virginia,54,4407,97
3641,2020-05-07,West Virginia,54,1298,51
5511,2020-06-10,West Virginia,54,2193,85
3586,2020-05-06,West Virginia,54,1277,51
7326,2020-07-13,West Virginia,54,4313,97
3916,2020-05-12,West Virginia,54,1379,58
5456,2020-06-09,West Virginia,54,2179,84
4301,2020-05-19,West Virginia,54,1514,68
6116,2020-06-21,West Virginia,54,2543,89
5566,2020-06-11,West Virginia,54,2217,86
7271,2020-07-12,West Virginia,54,4244,96
6171,2020-06-22,West Virginia,54,2571,90
3091,2020-04-27,West Virginia,54,1078,37
5016,2020-06-01,West Virginia,54,2028,76
4466,2020-05-22,West Virginia,54,1705,72
5071,2020-06-02,West Virginia,54,2056,78
2376,2020-04-14,West Virginia,54,697,10
7216,2020-07-11,West Virginia,54,4146,96
2321,2020-04-13,West Virginia,54,638,9
5291,2020-06-06,West Virginia,54,2136,84
3036,2020-04-26,West Virginia,54,1054,34
6446,2020-06-27,West Virginia,54,2781,93
4741,2020-05-27,West Virginia,54,1899,74
4906,2020-05-30,West Virginia,54,1989,75
6611,2020-06-30,West Virginia,54,2904,93
3311,2020-05-01,West Virginia,54,1152,47
6391,2020-06-26,West Virginia,54,2729,92
2816,2020-04-22,West Virginia,54,939,29
5181,2020-06-04,West Virginia,54,2102,79
6556,2020-06-29,West Virginia,54,2869,93
4796,2020-05-28,West Virginia,54,1935,74
6006,2020-06-19,West Virginia,54,2468,88
5896,2020-06-17,West Virginia,54,2376,88
2871,2020-04-23,West Virginia,54,981,31
2981,2020-04-25,West Virginia,54,1025,33
2926,2020-04-24,West Virginia,54,1010,32
3806,2020-05-10,West Virginia,54,1363,54
6501,2020-06-28,West Virginia,54,2831,93
5951,2020-06-18,West Virginia,54,2418,88
4851,2020-05-29,West Virginia,54,1972,74
3256,2020-04-30,West Virginia,54,1126,44
4026,2020-05-14,West Virginia,54,1435,62
4081,2020-05-15,West Virginia,54,1448,64
6666,2020-07-01,West Virginia,54,2979,93
3861,2020-05-11,West Virginia,54,1370,57
2761,2020-04-21,West Virginia,54,929,26
4576,2020-05-24,West Virginia,54,1771,72
2266,2020-04-12,West Virginia,54,615,8
2596,2020-04-18,West Virginia,54,825,18
6886,2020-07-05,West Virginia,54,3335,95
4961,2020-05-31,West Virginia,54,2010,75
3421,2020-05-03,West Virginia,54,1196,50
5126,2020-06-03,West Virginia,54,2077,78
4631,2020-05-25,West Virginia,54,1782,73
2651,2020-04-19,West Virginia,54,890,20
4191,2020-05-17,West Virginia,54,1492,67
6831,2020-07-04,West Virginia,54,3205,94
3201,2020-04-29,West Virginia,54,1110,40
3751,2020-05-09,West Virginia,54,1348,53
6336,2020-06-25,West Virginia,54,2693,92
6776,2020-07-03,West Virginia,54,3126,93
5841,2020-06-16,West Virginia,54,2341,88
5236,2020-06-05,West Virginia,54,2119,84
2706,2020-04-20,West Virginia,54,908,26
4686,2020-05-26,West Virginia,54,1854,74
6721,2020-07-02,West Virginia,54,3053,93
3366,2020-05-02,West Virginia,54,1185,50
4136,2020-05-16,West Virginia,54,1470,65
6941,2020-07-06,West Virginia,54,3442,95
3146,2020-04-28,West Virginia,54,1096,38
5786,2020-06-15,West Virginia,54,2322,88
954,2020-03-19,West Virginia,54,5,0
1008,2020-03-20,West Virginia,54,8,0
1062,2020-03-21,West Virginia,54,12,0
1116,2020-03-22,West Virginia,54,16,0
1170,2020-03-23,West Virginia,54,16,0
1224,2020-03-24,West Virginia,54,39,0
1278,2020-03-25,West Virginia,54,51,0
1332,2020-03-26,West Virginia,54,76,0
900,2020-03-18,West Virginia,54,2,0
1386,2020-03-27,West Virginia,54,96,0
7436,2020-07-15,West Virginia,54,4557,98
846,2020-03-17,West Virginia,54,1,0
7876,2020-07-23,West Virginia,54,5550,103
1936,2020-04-06,West Virginia,54,347,4
7931,2020-07-24,West Virginia,54,5695,103
1991,2020-04-07,West Virginia,54,413,4
1881,2020-04-05,West Virginia,54,325,3
1441,2020-03-28,West Virginia,54,113,0
1826,2020-04-04,West Virginia,54,282,2
8041,2020-07-26,West Virginia,54,5960,103
8096,2020-07-27,West Virginia,54,6054,106
1771,2020-04-03,West Virginia,54,242,2
7821,2020-07-22,West Virginia,54,5461,102
7766,2020-07-21,West Virginia,54,5199,101
7491,2020-07-16,West Virginia,54,4657,99
2211,2020-04-11,West Virginia,54,593,6
7546,2020-07-17,West Virginia,54,4783,100
2156,2020-04-10,West Virginia,54,537,5
7601,2020-07-18,West Virginia,54,4922,100
7656,2020-07-19,West Virginia,54,5042,100
2101,2020-04-09,West Virginia,54,524,5
7711,2020-07-20,West Virginia,54,5142,100
2046,2020-04-08,West Virginia,54,483,4
8151,2020-07-28,West Virginia,54,6173,111
7986,2020-07-25,West Virginia,54,5821,103
8426,2020-08-02,West Virginia,54,6854,117
1496,2020-03-29,West Virginia,54,124,1
8536,2020-08-04,West Virginia,54,7051,124
1551,2020-03-30,West Virginia,54,145,1
8481,2020-08-03,West Virginia,54,6973,117
8371,2020-08-01,West Virginia,54,6735,116
1606,2020-03-31,West Virginia,54,162,1
8316,2020-07-31,West Virginia,54,6642,116
8206,2020-07-29,West Virginia,54,6326,112
4411,2020-05-21,West Virginia,54,1603,71
1661,2020-04-01,West Virginia,54,191,2
8261,2020-07-30,West Virginia,54,6422,115
1716,2020-04-02,West Virginia,54,217,2
4302,2020-05-19,Wisconsin,55,13200,467
192,2020-02-24,Wisconsin,55,1,0
3752,2020-05-09,Wisconsin,55,10099,398
128,2020-02-16,Wisconsin,55,1,0
4137,2020-05-16,Wisconsin,55,12551,453
136,2020-02-17,Wisconsin,55,1,0
4082,2020-05-15,Wisconsin,55,12037,445
4192,2020-05-17,Wisconsin,55,12754,453
210,2020-02-26,Wisconsin,55,1,0
219,2020-02-27,Wisconsin,55,1,0
4357,2020-05-20,Wisconsin,55,13779,481
3697,2020-05-08,Wisconsin,55,9750,384
201,2020-02-25,Wisconsin,55,1,0
4247,2020-05-18,Wisconsin,55,12912,459
3807,2020-05-10,Wisconsin,55,10379,400
3917,2020-05-12,Wisconsin,55,10781,418
152,2020-02-19,Wisconsin,55,1,0
160,2020-02-20,Wisconsin,55,1,0
4027,2020-05-14,Wisconsin,55,11449,434
121,2020-02-15,Wisconsin,55,1,0
3862,2020-05-11,Wisconsin,55,10581,409
176,2020-02-22,Wisconsin,55,1,0
3972,2020-05-13,Wisconsin,55,11071,421
144,2020-02-18,Wisconsin,55,1,0
184,2020-02-23,Wisconsin,55,1,0
168,2020-02-21,Wisconsin,55,1,0
2707,2020-04-20,Wisconsin,55,4564,231
1552,2020-03-30,Wisconsin,55,1269,20
2762,2020-04-21,Wisconsin,55,4691,243
1497,2020-03-29,Wisconsin,55,1120,17
2817,2020-04-22,Wisconsin,55,4915,247
1607,2020-03-31,Wisconsin,55,1351,25
1442,2020-03-28,Wisconsin,55,1042,17
2872,2020-04-23,Wisconsin,55,5125,257
1333,2020-03-26,Wisconsin,55,754,10
2927,2020-04-24,Wisconsin,55,5431,262
1279,2020-03-25,Wisconsin,55,623,7
1225,2020-03-24,Wisconsin,55,481,5
1387,2020-03-27,Wisconsin,55,930,16
2652,2020-04-19,Wisconsin,55,4346,222
1717,2020-04-02,Wisconsin,55,1730,37
2597,2020-04-18,Wisconsin,55,4199,212
2212,2020-04-11,Wisconsin,55,3213,141
2267,2020-04-12,Wisconsin,55,3341,145
2157,2020-04-10,Wisconsin,55,3068,131
2102,2020-04-09,Wisconsin,55,2885,116
2322,2020-04-13,Wisconsin,55,3428,155
2047,2020-04-08,Wisconsin,55,2756,107
2377,2020-04-14,Wisconsin,55,3555,172
1992,2020-04-07,Wisconsin,55,2578,94
2432,2020-04-15,Wisconsin,55,3721,184
1937,2020-04-06,Wisconsin,55,2440,83
1882,2020-04-05,Wisconsin,55,2267,73
2487,2020-04-16,Wisconsin,55,3875,197
1827,2020-04-04,Wisconsin,55,2112,60
2542,2020-04-17,Wisconsin,55,4045,205
1772,2020-04-03,Wisconsin,55,1916,50
2982,2020-04-25,Wisconsin,55,5762,266
1171,2020-03-23,Wisconsin,55,418,5
1117,2020-03-22,Wisconsin,55,382,4
3037,2020-04-26,Wisconsin,55,5986,274
493,2020-03-10,Wisconsin,55,3,0
3477,2020-05-04,Wisconsin,55,8362,340
454,2020-03-09,Wisconsin,55,2,0
417,2020-03-08,Wisconsin,55,1,0
382,2020-03-07,Wisconsin,55,1,0
3532,2020-05-05,Wisconsin,55,8696,353
349,2020-03-06,Wisconsin,55,1,0
321,2020-03-05,Wisconsin,55,1,0
3587,2020-05-06,Wisconsin,55,9052,362
300,2020-03-04,Wisconsin,55,1,0
283,2020-03-03,Wisconsin,55,1,0
267,2020-03-02,Wisconsin,55,1,0
3642,2020-05-07,Wisconsin,55,9369,374
252,2020-03-01,Wisconsin,55,1,0
239,2020-02-29,Wisconsin,55,1,0
537,2020-03-11,Wisconsin,55,6,0
229,2020-02-28,Wisconsin,55,1,0
3422,2020-05-03,Wisconsin,55,8089,339
635,2020-03-13,Wisconsin,55,19,0
1063,2020-03-21,Wisconsin,55,281,4
3092,2020-04-27,Wisconsin,55,6164,281
1009,2020-03-20,Wisconsin,55,216,3
3147,2020-04-28,Wisconsin,55,6389,300
955,2020-03-19,Wisconsin,55,155,2
901,2020-03-18,Wisconsin,55,106,0
3202,2020-04-29,Wisconsin,55,6621,308
847,2020-03-17,Wisconsin,55,72,0
3257,2020-04-30,Wisconsin,55,6973,316
793,2020-03-16,Wisconsin,55,47,0
3312,2020-05-01,Wisconsin,55,7439,327
740,2020-03-15,Wisconsin,55,33,0
687,2020-03-14,Wisconsin,55,27,0
3367,2020-05-02,Wisconsin,55,7785,334
584,2020-03-12,Wisconsin,55,8,0
1662,2020-04-01,Wisconsin,55,1552,33
6777,2020-07-03,Wisconsin,55,33565,804
6832,2020-07-04,Wisconsin,55,34243,804
6887,2020-07-05,Wisconsin,55,34750,804
6942,2020-07-06,Wisconsin,55,35318,805
6997,2020-07-07,Wisconsin,55,35834,817
6722,2020-07-02,Wisconsin,55,32876,801
7107,2020-07-09,Wisconsin,55,37358,821
7162,2020-07-10,Wisconsin,55,38414,825
